id,title,content,contents,content_length
Pharmacology_Katzung_4067,Pharmacology_Katzung,"Probenecid and sulfinpyrazone are uricosuric drugs employed to decrease the body pool of urate in patients with tophaceous gout or in those with increasingly frequent gouty attacks. In a patient who excretes large amounts of uric acid, the uricosuric agents should not be used. Lesinurad (RDEA594) is a promising new uricosuric agent that is currently in phase 3 trials. 1. Chemistry and Pharmacokinetics: Uricosuric drugs are organic acids (Figure 36–6) and, as such, act at the anion transport sites of the renal tubule (see Chapter 15). Probenecid is completely reabsorbed by the renal tubules and is metabolized slowly with a terminal serum half-life of 5–8 hours. Sulfinpyrazone or its active hydroxylated derivative is excreted by the kidneys. Even so, the duration of its effect after oral administration is almost as long as that of probenecid, which is given once or twice daily. 2.","Pharmacology_Katzung. Probenecid and sulfinpyrazone are uricosuric drugs employed to decrease the body pool of urate in patients with tophaceous gout or in those with increasingly frequent gouty attacks. In a patient who excretes large amounts of uric acid, the uricosuric agents should not be used. Lesinurad (RDEA594) is a promising new uricosuric agent that is currently in phase 3 trials. 1. Chemistry and Pharmacokinetics: Uricosuric drugs are organic acids (Figure 36–6) and, as such, act at the anion transport sites of the renal tubule (see Chapter 15). Probenecid is completely reabsorbed by the renal tubules and is metabolized slowly with a terminal serum half-life of 5–8 hours. Sulfinpyrazone or its active hydroxylated derivative is excreted by the kidneys. Even so, the duration of its effect after oral administration is almost as long as that of probenecid, which is given once or twice daily. 2.",891
Pharmacology_Katzung_4068,Pharmacology_Katzung,"2. Pharmacodynamics: Uricosuric drugs—probenecid, sulfinpyrazone, as well as fenofibrate, and losartan—inhibit active transport sites for reabsorption and secretion in the proximal renal tubule so that net reabsorption of uric acid in the proximal tubule is decreased. Because aspirin in doses of less than 2.6 g daily causes net retention of uric acid by inhibiting the secretory transporter, it should not be used for analgesia in patients with gout. The secretion of other weak acids (eg, penicillin) is also reduced by uricosuric agents. 3.","Pharmacology_Katzung. 2. Pharmacodynamics: Uricosuric drugs—probenecid, sulfinpyrazone, as well as fenofibrate, and losartan—inhibit active transport sites for reabsorption and secretion in the proximal renal tubule so that net reabsorption of uric acid in the proximal tubule is decreased. Because aspirin in doses of less than 2.6 g daily causes net retention of uric acid by inhibiting the secretory transporter, it should not be used for analgesia in patients with gout. The secretion of other weak acids (eg, penicillin) is also reduced by uricosuric agents. 3.",544
Pharmacology_Katzung_4069,Pharmacology_Katzung,"3. As the urinary excretion of uric acid increases, the size of the urate pool decreases, although the plasma concentration may not be greatly reduced. In patients who respond favorably, tophaceous deposits of urate are reabsorbed, with relief of arthritis and remineralization of bone. With the ensuing increase in uric acid excretion, a predisposition to the formation of renal stones is augmented rather than decreased; therefore, the urine volume should be maintained at a high level, and at least early in treatment, the urine pH should be kept above 6.0 by the administration of alkali. 4. Indications: Uricosuric therapy should be initiated in gouty patients with underexcretion of uric acid when allopurinol or febuxostat is contraindicated or when tophi are present. Therapy should not be started until 2–3 weeks after an acute attack. 5.","Pharmacology_Katzung. 3. As the urinary excretion of uric acid increases, the size of the urate pool decreases, although the plasma concentration may not be greatly reduced. In patients who respond favorably, tophaceous deposits of urate are reabsorbed, with relief of arthritis and remineralization of bone. With the ensuing increase in uric acid excretion, a predisposition to the formation of renal stones is augmented rather than decreased; therefore, the urine volume should be maintained at a high level, and at least early in treatment, the urine pH should be kept above 6.0 by the administration of alkali. 4. Indications: Uricosuric therapy should be initiated in gouty patients with underexcretion of uric acid when allopurinol or febuxostat is contraindicated or when tophi are present. Therapy should not be started until 2–3 weeks after an acute attack. 5.",847
Pharmacology_Katzung_4070,Pharmacology_Katzung,"5. Adverse Effects: Both of these organic acids cause equivalent GI irritation, but sulfinpyrazone is more active in this regard. A rash may appear after the use of either compound. Nephrotic syndrome has occurred after the use of probenecid. Both sulfinpyrazone and probenecid may rarely cause aplastic anemia. 6. Contraindications and Cautions: It is essential to maintain a large urine volume to minimize the possibility of stone formation. 7. Dosage: Probenecid is usually started at a dosage of 0.5 g orally daily in divided doses, progressing to 1 g daily after 1 week. Sulfinpyrazone is started at a dosage of 200 mg orally daily, progressing to 400–800 mg daily. It should be given in divided doses with food to reduce adverse GI effects. The preferred and standard-of-care therapy for gout during the period between acute episodes is allopurinol, which reduces total uric acid body burden by inhibiting xanthine oxidase.","Pharmacology_Katzung. 5. Adverse Effects: Both of these organic acids cause equivalent GI irritation, but sulfinpyrazone is more active in this regard. A rash may appear after the use of either compound. Nephrotic syndrome has occurred after the use of probenecid. Both sulfinpyrazone and probenecid may rarely cause aplastic anemia. 6. Contraindications and Cautions: It is essential to maintain a large urine volume to minimize the possibility of stone formation. 7. Dosage: Probenecid is usually started at a dosage of 0.5 g orally daily in divided doses, progressing to 1 g daily after 1 week. Sulfinpyrazone is started at a dosage of 200 mg orally daily, progressing to 400–800 mg daily. It should be given in divided doses with food to reduce adverse GI effects. The preferred and standard-of-care therapy for gout during the period between acute episodes is allopurinol, which reduces total uric acid body burden by inhibiting xanthine oxidase.",929
Pharmacology_Katzung_4071,Pharmacology_Katzung,"The preferred and standard-of-care therapy for gout during the period between acute episodes is allopurinol, which reduces total uric acid body burden by inhibiting xanthine oxidase. 1. Chemistry and Pharmacokinetics: The structure of allopurinol, an isomer of hypoxanthine, is shown in Figure 36–7. Allopurinol is approximately 80% absorbed after oral administration and has a terminal serum half-life of 1–2 hours. FIGURE 36–7 Inhibition of uric acid synthesis by allopurinol occurs because allopurinol and alloxanthine inhibit xanthine oxidase. (Reproduced, with permission, from Meyers FH, Jawetz E, Goldfien A: Review of Medical Pharmacology, 7th ed. McGraw-Hill, 1980. Copyright © The McGraw-Hill Companies, Inc.) Like uric acid, allopurinol is metabolized by xanthine oxidase, but the resulting compound, alloxanthine, retains the capacity to inhibit xanthine oxidase and has a long enough duration of action so that allopurinol is given only once a day. 2.","Pharmacology_Katzung. The preferred and standard-of-care therapy for gout during the period between acute episodes is allopurinol, which reduces total uric acid body burden by inhibiting xanthine oxidase. 1. Chemistry and Pharmacokinetics: The structure of allopurinol, an isomer of hypoxanthine, is shown in Figure 36–7. Allopurinol is approximately 80% absorbed after oral administration and has a terminal serum half-life of 1–2 hours. FIGURE 36–7 Inhibition of uric acid synthesis by allopurinol occurs because allopurinol and alloxanthine inhibit xanthine oxidase. (Reproduced, with permission, from Meyers FH, Jawetz E, Goldfien A: Review of Medical Pharmacology, 7th ed. McGraw-Hill, 1980. Copyright © The McGraw-Hill Companies, Inc.) Like uric acid, allopurinol is metabolized by xanthine oxidase, but the resulting compound, alloxanthine, retains the capacity to inhibit xanthine oxidase and has a long enough duration of action so that allopurinol is given only once a day. 2.",964
Pharmacology_Katzung_4072,Pharmacology_Katzung,"2. Pharmacodynamics: Dietary purines are not an important source of uric acid. Quantitatively important amounts of purine are formed from amino acids, formate, and carbon dioxide in the body. Those purine ribonucleotides not incorporated into nucleic acids and derived from nucleic acid degradation are converted to xanthine or hypoxanthine and oxidized to uric acid (Figure 36–7). Allopurinol inhibits this last step, resulting in a fall in the plasma urate level and a decrease in the overall urate burden. The more soluble xanthine and hypoxanthine are increased. 3.","Pharmacology_Katzung. 2. Pharmacodynamics: Dietary purines are not an important source of uric acid. Quantitatively important amounts of purine are formed from amino acids, formate, and carbon dioxide in the body. Those purine ribonucleotides not incorporated into nucleic acids and derived from nucleic acid degradation are converted to xanthine or hypoxanthine and oxidized to uric acid (Figure 36–7). Allopurinol inhibits this last step, resulting in a fall in the plasma urate level and a decrease in the overall urate burden. The more soluble xanthine and hypoxanthine are increased. 3.",569
Pharmacology_Katzung_4073,Pharmacology_Katzung,"3. Indications: Allopurinol is often the first-line agent for the treatment of chronic gout in the period between attacks and it tends to prolong the intercritical period. As with uricosuric agents, the therapy is begun with the expectation that it will be continued for years if not for life. When initiating allopurinol, colchicine or NSAID should be used until steady-state serum uric acid is normalized or decreased to less than 6 mg/dL and they should be continued for 6 months or longer. Thereafter, colchicine or the NSAID can be cautiously stopped while continuing allopurinol therapy. 4.","Pharmacology_Katzung. 3. Indications: Allopurinol is often the first-line agent for the treatment of chronic gout in the period between attacks and it tends to prolong the intercritical period. As with uricosuric agents, the therapy is begun with the expectation that it will be continued for years if not for life. When initiating allopurinol, colchicine or NSAID should be used until steady-state serum uric acid is normalized or decreased to less than 6 mg/dL and they should be continued for 6 months or longer. Thereafter, colchicine or the NSAID can be cautiously stopped while continuing allopurinol therapy. 4.",596
Pharmacology_Katzung_4074,Pharmacology_Katzung,"4. Adverse Effects: In addition to precipitating gout (the reason to use concomitant colchicine or NSAID), GI intolerance (including nausea, vomiting, and diarrhea), peripheral neuritis and necrotizing vasculitis, bone marrow suppression, and aplastic anemia may rarely occur. Hepatic toxicity and interstitial nephritis have been reported. An allergic skin reaction characterized by pruritic maculopapular lesions occurs in 3% of patients. Isolated cases of exfoliative dermatitis have been reported. In very rare cases, allopurinol has become bound to the lens, resulting in cataracts. 5.","Pharmacology_Katzung. 4. Adverse Effects: In addition to precipitating gout (the reason to use concomitant colchicine or NSAID), GI intolerance (including nausea, vomiting, and diarrhea), peripheral neuritis and necrotizing vasculitis, bone marrow suppression, and aplastic anemia may rarely occur. Hepatic toxicity and interstitial nephritis have been reported. An allergic skin reaction characterized by pruritic maculopapular lesions occurs in 3% of patients. Isolated cases of exfoliative dermatitis have been reported. In very rare cases, allopurinol has become bound to the lens, resulting in cataracts. 5.",590
Pharmacology_Katzung_4075,Pharmacology_Katzung,"5. Interactions and Cautions: When chemotherapeutic purines (eg, azathioprine) are given concomitantly with allopurinol, their dosage must be reduced by about 75%. Allopurinol may also increase the effect of cyclophosphamide. Allopurinol inhibits the metabolism of probenecid and oral anticoagulants and may increase hepatic iron concentration. Safety in children and during pregnancy has not been established. 6. Dosage: The initial dosage of allopurinol is 50–100 mg/d. It should be titrated upward until serum uric acid is below 6 mg/ dL; this level is commonly achieved at 300–400 mg/d but is not restricted to this dose; doses as high as 800 mg/d may be needed. As noted above, colchicine or an NSAID should be given during the first months of allopurinol therapy to prevent the gouty arthritis episodes that sometimes occur. Febuxostat is a non-purine xanthine oxidase inhibitor that was approved by the FDA in 2009. 1.","Pharmacology_Katzung. 5. Interactions and Cautions: When chemotherapeutic purines (eg, azathioprine) are given concomitantly with allopurinol, their dosage must be reduced by about 75%. Allopurinol may also increase the effect of cyclophosphamide. Allopurinol inhibits the metabolism of probenecid and oral anticoagulants and may increase hepatic iron concentration. Safety in children and during pregnancy has not been established. 6. Dosage: The initial dosage of allopurinol is 50–100 mg/d. It should be titrated upward until serum uric acid is below 6 mg/ dL; this level is commonly achieved at 300–400 mg/d but is not restricted to this dose; doses as high as 800 mg/d may be needed. As noted above, colchicine or an NSAID should be given during the first months of allopurinol therapy to prevent the gouty arthritis episodes that sometimes occur. Febuxostat is a non-purine xanthine oxidase inhibitor that was approved by the FDA in 2009. 1.",925
Pharmacology_Katzung_4076,Pharmacology_Katzung,"Febuxostat is a non-purine xanthine oxidase inhibitor that was approved by the FDA in 2009. 1. Pharmacokinetics: Febuxostat is more than 80% absorbed following oral administration. With maximum concentration achieved in approximately 1 hour and a half-life of 4–18 hours, once-daily dosing is effective. Febuxostat is extensively metabolized in the liver. All of the drug and its inactive metabolites appear in the urine, although less than 5% appears as unchanged drug. 2. Pharmacodynamics: Febuxostat is a potent and selective inhibitor of xanthine oxidase, thereby reducing the formation of xanthine and uric acid without affecting other enzymes in the purine or pyrimidine metabolic pathway. In clinical trials, Febuxostat at daily dosing of 80 mg or 120 mg was more effective in lowering serum urate levels than was allopurinol at a standard 300-mg daily dose. The urate-lowering effect was comparable regardless of the pathogenic cause of hyperuricemia— overproduction or underexcretion.","Pharmacology_Katzung. Febuxostat is a non-purine xanthine oxidase inhibitor that was approved by the FDA in 2009. 1. Pharmacokinetics: Febuxostat is more than 80% absorbed following oral administration. With maximum concentration achieved in approximately 1 hour and a half-life of 4–18 hours, once-daily dosing is effective. Febuxostat is extensively metabolized in the liver. All of the drug and its inactive metabolites appear in the urine, although less than 5% appears as unchanged drug. 2. Pharmacodynamics: Febuxostat is a potent and selective inhibitor of xanthine oxidase, thereby reducing the formation of xanthine and uric acid without affecting other enzymes in the purine or pyrimidine metabolic pathway. In clinical trials, Febuxostat at daily dosing of 80 mg or 120 mg was more effective in lowering serum urate levels than was allopurinol at a standard 300-mg daily dose. The urate-lowering effect was comparable regardless of the pathogenic cause of hyperuricemia— overproduction or underexcretion.",993
Pharmacology_Katzung_4077,Pharmacology_Katzung,"3. Indications: Febuxostat is approved at doses of 40 or 80 mg for the treatment of chronic hyperuricemia in gout patients. Although it appeared to be more effective then allopurinol as urate-lowering therapy, the allopurinol dosing was limited to 300 mg/d, thus not reflecting the actual dosing regimens used in clinical practice. At this time, the dose equivalence of allopurinol and febuxostat is unknown. 4. Adverse Effects: As with allopurinol, prophylactic treatment with colchicine or NSAIDs should be started at the beginning of therapy to avoid gout flares. The most frequent treatment-related adverse events are liver function abnormalities, diarrhea, headache, and nausea. Febuxostat is well tolerated in patients with a history of allopurinol intolerance. There does not appear to be an increased risk of cardiovascular events. 5.","Pharmacology_Katzung. 3. Indications: Febuxostat is approved at doses of 40 or 80 mg for the treatment of chronic hyperuricemia in gout patients. Although it appeared to be more effective then allopurinol as urate-lowering therapy, the allopurinol dosing was limited to 300 mg/d, thus not reflecting the actual dosing regimens used in clinical practice. At this time, the dose equivalence of allopurinol and febuxostat is unknown. 4. Adverse Effects: As with allopurinol, prophylactic treatment with colchicine or NSAIDs should be started at the beginning of therapy to avoid gout flares. The most frequent treatment-related adverse events are liver function abnormalities, diarrhea, headache, and nausea. Febuxostat is well tolerated in patients with a history of allopurinol intolerance. There does not appear to be an increased risk of cardiovascular events. 5.",842
Pharmacology_Katzung_4078,Pharmacology_Katzung,"5. Dosage: The recommended starting dose of febuxostat is 40 mg daily. Because there was concern for cardiovascular events in the original phase 3 trials, the FDA approved only 40-mg and 80-mg dosing. No dose adjustment is necessary for patients with renal impairment since it is highly metabolized into an inactive metabolite by the liver. Pegloticase is the newest urate-lowering therapy to be approved for the treatment of refractory chronic gout. 1. Chemistry: Pegloticase is a recombinant mammalian uricase that is covalently attached to methoxy polyethylene glycol (mPEG) to prolong the circulating half-life and diminish immunogenic response. 2.","Pharmacology_Katzung. 5. Dosage: The recommended starting dose of febuxostat is 40 mg daily. Because there was concern for cardiovascular events in the original phase 3 trials, the FDA approved only 40-mg and 80-mg dosing. No dose adjustment is necessary for patients with renal impairment since it is highly metabolized into an inactive metabolite by the liver. Pegloticase is the newest urate-lowering therapy to be approved for the treatment of refractory chronic gout. 1. Chemistry: Pegloticase is a recombinant mammalian uricase that is covalently attached to methoxy polyethylene glycol (mPEG) to prolong the circulating half-life and diminish immunogenic response. 2.",652
Pharmacology_Katzung_4079,Pharmacology_Katzung,"2. Pharmacokinetics and Dosage: The recommended dose for pegloticase is 8 mg every 2 weeks administered as an intravenous infusion. It is a rapidly acting drug, achieving a peak decline in uric acid level within 24–72 hours. The serum half-life ranges from 6 to 14 days. Several studies have shown earlier clearance of PEG-uricase (mean of 11 days) due to antibody response when compared to PEG-uricase antibody-negative subjects (mean of 16.1 days). 3. Pharmacodynamics: Urate oxidase enzyme, absent in humans and some higher primates, converts uric acid to allantoin. This product is highly soluble and can be easily eliminated by the kidney. Pegloticase has been shown to maintain low urate levels for up to 21 days after a single dose at doses of 4–12 mg, allowing for IV dosing every 2 weeks. Pegloticase should not be used for asymptomatic hyperuricemia.","Pharmacology_Katzung. 2. Pharmacokinetics and Dosage: The recommended dose for pegloticase is 8 mg every 2 weeks administered as an intravenous infusion. It is a rapidly acting drug, achieving a peak decline in uric acid level within 24–72 hours. The serum half-life ranges from 6 to 14 days. Several studies have shown earlier clearance of PEG-uricase (mean of 11 days) due to antibody response when compared to PEG-uricase antibody-negative subjects (mean of 16.1 days). 3. Pharmacodynamics: Urate oxidase enzyme, absent in humans and some higher primates, converts uric acid to allantoin. This product is highly soluble and can be easily eliminated by the kidney. Pegloticase has been shown to maintain low urate levels for up to 21 days after a single dose at doses of 4–12 mg, allowing for IV dosing every 2 weeks. Pegloticase should not be used for asymptomatic hyperuricemia.",860
Pharmacology_Katzung_4080,Pharmacology_Katzung,"4. Adverse Effects: Gout flare can occur during treatment with pegloticase, especially during the first 3–6 months of treatment, requiring prophylaxis with NSAIDs or colchicine. Large numbers of patients show immune responses to pegloticase. The presence of antipegloticase antibodies is associated with shortened circulating half-life, loss of response leading to a rise in plasma urate levels, and a higher rate of infusion reactions and anaphylaxis. Anaphylaxis occurs in more than 6–15% of patients receiving pegloticase. Monitoring of plasma uric acid level, with rising level as an indicator of antibody production, allows for safer administration and monitoring of efficacy. In addition, other oral urate-lowering agents should be avoided in order not to mask the loss of pegloticase efficacy. Nephrolithiasis, arthralgia, muscle spasm, headache, anemia, and nausea may occur. Other less frequent side effects noted include upper respiratory tract infection, peripheral edema, urinary tract","Pharmacology_Katzung. 4. Adverse Effects: Gout flare can occur during treatment with pegloticase, especially during the first 3–6 months of treatment, requiring prophylaxis with NSAIDs or colchicine. Large numbers of patients show immune responses to pegloticase. The presence of antipegloticase antibodies is associated with shortened circulating half-life, loss of response leading to a rise in plasma urate levels, and a higher rate of infusion reactions and anaphylaxis. Anaphylaxis occurs in more than 6–15% of patients receiving pegloticase. Monitoring of plasma uric acid level, with rising level as an indicator of antibody production, allows for safer administration and monitoring of efficacy. In addition, other oral urate-lowering agents should be avoided in order not to mask the loss of pegloticase efficacy. Nephrolithiasis, arthralgia, muscle spasm, headache, anemia, and nausea may occur. Other less frequent side effects noted include upper respiratory tract infection, peripheral edema, urinary tract",997
Pharmacology_Katzung_4081,Pharmacology_Katzung,"Nephrolithiasis, arthralgia, muscle spasm, headache, anemia, and nausea may occur. Other less frequent side effects noted include upper respiratory tract infection, peripheral edema, urinary tract infection, and diarrhea. There is some concern for hemolytic anemia in patients with glucose-6-phosphate dehydrogenase deficiency because of the formation of hydrogen peroxide by uricase; therefore, pegloticase should be avoided in these patients.","Pharmacology_Katzung. Nephrolithiasis, arthralgia, muscle spasm, headache, anemia, and nausea may occur. Other less frequent side effects noted include upper respiratory tract infection, peripheral edema, urinary tract infection, and diarrhea. There is some concern for hemolytic anemia in patients with glucose-6-phosphate dehydrogenase deficiency because of the formation of hydrogen peroxide by uricase; therefore, pegloticase should be avoided in these patients.",444
Pharmacology_Katzung_4082,Pharmacology_Katzung,"Corticosteroids are sometimes used in the treatment of severe symptomatic gout, by intra-articular, systemic, or subcutaneous routes, depending on the degree of pain and inflammation. The most commonly used oral corticosteroid is prednisone. The recommended oral dose is 30–50 mg/d for 1–2 days, tapered over 7–10 days. Intra-articular injection of 10 mg (small joints), 30 mg (wrist, ankle, elbow), and 40 mg (knee) of triamcinolone acetonide can be given if the patient is unable to take oral medications.","Pharmacology_Katzung. Corticosteroids are sometimes used in the treatment of severe symptomatic gout, by intra-articular, systemic, or subcutaneous routes, depending on the degree of pain and inflammation. The most commonly used oral corticosteroid is prednisone. The recommended oral dose is 30–50 mg/d for 1–2 days, tapered over 7–10 days. Intra-articular injection of 10 mg (small joints), 30 mg (wrist, ankle, elbow), and 40 mg (knee) of triamcinolone acetonide can be given if the patient is unable to take oral medications.",507
Pharmacology_Katzung_4083,Pharmacology_Katzung,"Drugs targeting the IL-1 pathway, such as anakinra, canakinumab, and rilonacept, are used for the treatment of gout. Although the data are limited, these agents may provide a promising treatment option for acute gout in patients with contraindications to, or who are refractory to, traditional therapies like NSAIDs or colchicine. A recent study suggests that canakinumab, a fully human antiIL-1β monoclonal antibody, can provide rapid and sustained pain relief at a dose of 150 mg subcutaneously. These medications are also being evaluated as therapies for prevention of gout flares while initiating urate-lowering therapy.","Pharmacology_Katzung. Drugs targeting the IL-1 pathway, such as anakinra, canakinumab, and rilonacept, are used for the treatment of gout. Although the data are limited, these agents may provide a promising treatment option for acute gout in patients with contraindications to, or who are refractory to, traditional therapies like NSAIDs or colchicine. A recent study suggests that canakinumab, a fully human antiIL-1β monoclonal antibody, can provide rapid and sustained pain relief at a dose of 150 mg subcutaneously. These medications are also being evaluated as therapies for prevention of gout flares while initiating urate-lowering therapy.",624
Pharmacology_Katzung_4084,Pharmacology_Katzung,"GENERIC NAME AVAILABLE AS NONSTEROIDAL ANTI-INFLAMMATORY DRUGS Aspirin, acetylsalicylic acid Generic, Easprin, others Bromfenac Prolensa, Bromday Celecoxib Celebrex Choline salicylate Various Diclofenac Generic, Cataflam, Voltaren Diflunisal Generic, Dolobid Etodolac Generic, Lodine Fenoprofen Generic, Nalfon Flurbiprofen Generic, Ansaid, Ocufen (ophthalmic) Ibuprofen Generic, Motrin, Rufen, Advil (OTC), Nuprin (OTC), others Indomethacin Generic, Indocin Ketoprofen Generic, Orudis Magnesium salicylate Doan’s Pills, Magan, Mobidin Meclofenamate sodium Generic Mefenamic acid Generic, Ponstel Meloxicam Generic, Mobic Nabumetone Generic Naproxen Generic (OTC), Naprosyn, Anaprox, Aleve (OTC) Oxaprozin Generic, Daypro Piroxicam Generic, Feldene Salsalate, salicylsalicylic acid Generic, Disalcid Sodium salicylate Generic Sodium thiosalicylate Generic, Rexolate Sulindac Generic, Clinoril Suprofen Profenal (Ophthalmic) Tolmetin Generic, Tolectin DISEASE-MODIFYING ANTIRHEUMATIC DRUGS Abatacept","Pharmacology_Katzung. GENERIC NAME AVAILABLE AS NONSTEROIDAL ANTI-INFLAMMATORY DRUGS Aspirin, acetylsalicylic acid Generic, Easprin, others Bromfenac Prolensa, Bromday Celecoxib Celebrex Choline salicylate Various Diclofenac Generic, Cataflam, Voltaren Diflunisal Generic, Dolobid Etodolac Generic, Lodine Fenoprofen Generic, Nalfon Flurbiprofen Generic, Ansaid, Ocufen (ophthalmic) Ibuprofen Generic, Motrin, Rufen, Advil (OTC), Nuprin (OTC), others Indomethacin Generic, Indocin Ketoprofen Generic, Orudis Magnesium salicylate Doan’s Pills, Magan, Mobidin Meclofenamate sodium Generic Mefenamic acid Generic, Ponstel Meloxicam Generic, Mobic Nabumetone Generic Naproxen Generic (OTC), Naprosyn, Anaprox, Aleve (OTC) Oxaprozin Generic, Daypro Piroxicam Generic, Feldene Salsalate, salicylsalicylic acid Generic, Disalcid Sodium salicylate Generic Sodium thiosalicylate Generic, Rexolate Sulindac Generic, Clinoril Suprofen Profenal (Ophthalmic) Tolmetin Generic, Tolectin DISEASE-MODIFYING ANTIRHEUMATIC DRUGS Abatacept",998
Pharmacology_Katzung_4085,Pharmacology_Katzung,"Sodium salicylate Generic Sodium thiosalicylate Generic, Rexolate Sulindac Generic, Clinoril Suprofen Profenal (Ophthalmic) Tolmetin Generic, Tolectin DISEASE-MODIFYING ANTIRHEUMATIC DRUGS Abatacept Orencia Adalimumab Humira ACETAMINOPHEN AND OTHER ANALGESICS Acetaminophen Generic, Tylenol, Tempra, Panadol, Acephen, others Tramadol Ultram DRUGS USED IN GOUT GENERIC NAME AVAILABLE AS Anakinra Kineret Auranofin Ridaura Aurothioglucose Solganal Belimumab Benlysta Canakinumab Ilaris Certolizumab Cimzia Cyclophosphamide Generic, Cytoxan Cyclosporine Generic, Sandimmune Etanercept Enbrel Gold sodium thiomalate Generic, Aurolate Golimumab Simponi Infliximab Remicade Leflunomide Generic, Arava Methotrexate Generic, Rheumatrex Mycophenolate mofetil Generic, Cellcept Penicillamine Cuprimine, Depen Rilonacept Arcalyst Rituximab Rituxan Sulfasalazine Generic, Azulfidine Tocilizumab Actemra Tofacitinib Xeljanz Ketorolac tromethamine Generic, Toradol Allopurinol Generic, Zyloprim Colchicine","Pharmacology_Katzung. Sodium salicylate Generic Sodium thiosalicylate Generic, Rexolate Sulindac Generic, Clinoril Suprofen Profenal (Ophthalmic) Tolmetin Generic, Tolectin DISEASE-MODIFYING ANTIRHEUMATIC DRUGS Abatacept Orencia Adalimumab Humira ACETAMINOPHEN AND OTHER ANALGESICS Acetaminophen Generic, Tylenol, Tempra, Panadol, Acephen, others Tramadol Ultram DRUGS USED IN GOUT GENERIC NAME AVAILABLE AS Anakinra Kineret Auranofin Ridaura Aurothioglucose Solganal Belimumab Benlysta Canakinumab Ilaris Certolizumab Cimzia Cyclophosphamide Generic, Cytoxan Cyclosporine Generic, Sandimmune Etanercept Enbrel Gold sodium thiomalate Generic, Aurolate Golimumab Simponi Infliximab Remicade Leflunomide Generic, Arava Methotrexate Generic, Rheumatrex Mycophenolate mofetil Generic, Cellcept Penicillamine Cuprimine, Depen Rilonacept Arcalyst Rituximab Rituxan Sulfasalazine Generic, Azulfidine Tocilizumab Actemra Tofacitinib Xeljanz Ketorolac tromethamine Generic, Toradol Allopurinol Generic, Zyloprim Colchicine",991
Pharmacology_Katzung_4086,Pharmacology_Katzung,"Depen Rilonacept Arcalyst Rituximab Rituxan Sulfasalazine Generic, Azulfidine Tocilizumab Actemra Tofacitinib Xeljanz Ketorolac tromethamine Generic, Toradol Allopurinol Generic, Zyloprim Colchicine Generic*, Colchrys Febuxostat Uloric Pegloticase Krystexxa Probenecid Generic Sulfinpyrazone Generic, Anturane PREP AR A TIONS A V AIL ABLE *Outside the United States.","Pharmacology_Katzung. Depen Rilonacept Arcalyst Rituximab Rituxan Sulfasalazine Generic, Azulfidine Tocilizumab Actemra Tofacitinib Xeljanz Ketorolac tromethamine Generic, Toradol Allopurinol Generic, Zyloprim Colchicine Generic*, Colchrys Febuxostat Uloric Pegloticase Krystexxa Probenecid Generic Sulfinpyrazone Generic, Anturane PREP AR A TIONS A V AIL ABLE *Outside the United States.",366
Pharmacology_Katzung_4087,Pharmacology_Katzung,"Hatemi G et al: EULAR recommendations for the management of Behçet disease. Ann Rheum Dis 2008;67:1656. Hellman DB, Imboden JB Jr: Rheumatologic, immunologic, and allergic disorders. In: Papadakis MA, McPhee ST (editors). Current Medical Diagnosis & Treatment, 2017. McGraw-Hill Education, 2017. Chan FK et al: Celecoxib versus diclofenac and omeprazole in reducing the risk of recurrent ulcer bleeding in patients with arthritis. N Engl J Med 2002;347:2104. Clevers H: Colon cancer—Understanding how NSAIDs work. N Engl J Med 2006;354:761. Deeks JJ, Smith LA, Bradley MD: Efficacy, tolerability, and upper gastrointestinal safety of celecoxib for treatment of osteoarthritis and rheumatoid arthritis: Systematic review of randomised controlled trials. BMJ 2002;325:619. Furst DE et al: Dose response and safety study of meloxicam up to 22.5 mg daily in rheumatoid arthritis: A 12 week multi-center, double blind, dose response study versus placebo and diclofenac. J Rheumatol 2002;29:436.","Pharmacology_Katzung. Hatemi G et al: EULAR recommendations for the management of Behçet disease. Ann Rheum Dis 2008;67:1656. Hellman DB, Imboden JB Jr: Rheumatologic, immunologic, and allergic disorders. In: Papadakis MA, McPhee ST (editors). Current Medical Diagnosis & Treatment, 2017. McGraw-Hill Education, 2017. Chan FK et al: Celecoxib versus diclofenac and omeprazole in reducing the risk of recurrent ulcer bleeding in patients with arthritis. N Engl J Med 2002;347:2104. Clevers H: Colon cancer—Understanding how NSAIDs work. N Engl J Med 2006;354:761. Deeks JJ, Smith LA, Bradley MD: Efficacy, tolerability, and upper gastrointestinal safety of celecoxib for treatment of osteoarthritis and rheumatoid arthritis: Systematic review of randomised controlled trials. BMJ 2002;325:619. Furst DE et al: Dose response and safety study of meloxicam up to 22.5 mg daily in rheumatoid arthritis: A 12 week multi-center, double blind, dose response study versus placebo and diclofenac. J Rheumatol 2002;29:436.",989
